,Facility_City,Facility_State,Procedure_Heart_Attack_Cost,Procedure_Heart_Failure_Cost,Rating_Overall,Procedure_Pneumonia_Quality,Procedure_Pneumonia_Cost,Rating_Mortality,Rating_Safety,Rating_Readmission,Rating_Experience,Rating_Effectiveness,Rating_Timeliness,Procedure_Pneumonia_Value,Procedure_Heart_Failure_Value
2752,Puyallup,WA,21432.0,15234.0,2.0,2.0,16909.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0
2753,Quakertown,PA,0.0,16218.0,3.0,2.0,17030.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0
2754,Quanah,TX,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2755,Queen Creek,AZ,0.0,16042.0,4.0,2.0,17906.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
2756,Quincy,CA,0.0,0.0,-1.0,2.0,15356.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,-1.0
2757,Quincy,IL,25711.0,15375.0,3.0,2.0,15529.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2758,Quincy,WA,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2759,Quinter,KS,0.0,0.0,3.0,2.0,21566.0,1.0,-1.0,1.0,-1.0,1.0,2.0,3.0,-1.0
2760,Quitman,GA,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2761,Quitman,MS,0.0,17938.0,3.0,2.0,16383.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,2.0,2.0
2762,Quitman,TX,0.0,18111.0,4.0,2.0,17849.0,1.0,-1.0,1.0,2.0,1.0,1.0,2.0,2.0
2763,Raceland,LA,0.0,16303.0,4.0,2.0,17211.0,1.0,-1.0,1.0,2.0,1.0,2.0,2.0,2.0
2764,Racine,WI,24166.0,16796.0,1.0,2.0,17080.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0
2765,Raeford,NC,0.0,14611.0,4.0,2.0,14257.0,1.0,-1.0,2.0,2.0,1.0,0.0,1.0,2.0
2766,Rahway,NJ,26596.0,19755.0,2.0,1.0,21812.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0
2767,Raleigh,MS,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2768,Raleigh,NC,22650.666666666668,15974.666666666666,3.6666666666666665,1.3333333333333333,16591.666666666668,0.6666666666666666,1.3333333333333333,2.0,1.6666666666666667,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333
2769,Rancho Mirage,CA,22988.0,17135.0,5.0,2.0,16581.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0
2770,Randallstown,MD,24792.0,16054.0,2.0,1.0,15904.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0
2771,Randolph,VT,0.0,15326.0,4.0,2.0,14394.0,1.0,-1.0,1.0,2.0,1.0,-1.0,1.0,2.0
2772,Rangely,CO,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2773,Rankin,TX,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2774,Ransom,KS,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2775,Ranson,WV,0.0,15927.0,3.0,2.0,15168.0,1.0,-1.0,0.0,2.0,1.0,1.0,1.0,2.0
2776,Rapid City,SD,6227.75,4175.25,0.0,-0.25,4367.25,-0.5,-0.75,-0.25,0.0,-0.5,-0.5,-0.25,-0.25
2777,Raton,NM,0.0,16503.0,3.0,2.0,21216.0,1.0,-1.0,2.0,-1.0,1.0,1.0,3.0,2.0
2778,Ravenna,OH,24130.0,16883.0,2.0,2.0,18512.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0
2779,Rawlins,WY,0.0,16329.0,-1.0,2.0,15662.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,2.0
2780,Rayville,LA,0.0,16285.0,3.0,2.0,15620.0,1.0,-1.0,0.0,1.0,1.0,2.0,1.0,2.0
2781,Reading,PA,23194.5,17219.0,3.5,2.5,17986.0,1.5,1.0,2.0,0.5,1.0,0.0,2.5,2.5
2782,Red Bank,NJ,25857.0,18894.0,4.0,2.0,18391.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,3.0
2783,Red Bay,AL,0.0,0.0,-1.0,2.0,19555.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,2.0,-1.0
2784,Red Bluff,CA,0.0,14646.0,3.0,2.0,16467.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
2785,Red Bud,IL,0.0,17680.0,3.0,2.0,17897.0,1.0,-1.0,0.0,1.0,1.0,2.0,2.0,2.0
2786,Red Cloud,NE,0.0,0.0,-1.0,2.0,21378.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,3.0,-1.0
2787,Red Lodge,MT,0.0,0.0,-1.0,2.0,11537.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
2788,Red Oak,IA,0.0,14241.0,5.0,2.0,16467.0,1.0,-1.0,2.0,2.0,-1.0,-1.0,2.0,1.0
2789,Red Wing,MN,0.0,14258.0,5.0,2.0,17811.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0
2790,Redding,CA,16509.666666666668,11522.0,1.3333333333333333,0.3333333333333333,12111.0,0.0,0.3333333333333333,1.0,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,1.3333333333333333,1.0
2791,Redfield,SD,0.0,0.0,-1.0,2.0,13588.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0
2792,Redlake,MN,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2793,Redlands,CA,23661.0,15086.0,4.0,2.0,18733.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0
2794,Redmond,OR,0.0,15881.0,3.0,2.0,15663.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
2795,Redwood City,CA,11719.5,8424.0,4.5,0.5,8955.0,0.5,1.5,0.5,2.0,1.0,0.0,0.5,0.5
2796,Redwood Falls,MN,0.0,17317.0,4.0,2.0,17943.0,-1.0,-1.0,1.0,2.0,1.0,2.0,2.0,2.0
2797,Reed City,MI,0.0,15289.0,4.0,2.0,16278.0,1.0,-1.0,1.0,2.0,1.0,2.0,2.0,2.0
2798,Reedley,CA,0.0,0.0,3.0,2.0,15754.0,-1.0,-1.0,2.0,0.0,1.0,0.0,2.0,-1.0
2799,Reedsburg,WI,0.0,14947.0,3.0,2.0,14606.0,1.0,-1.0,0.0,2.0,1.0,2.0,1.0,2.0
2800,Reedsport,OR,0.0,0.0,-1.0,2.0,17172.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,2.0,-1.0
2801,Refugio,TX,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2802,Reidsville,GA,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,2.0,1.0,1.0,-1.0,-1.0
2803,Reno,NV,14157.333333333334,15871.666666666666,3.0,1.6666666666666667,17278.333333333332,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,2.0,1.6666666666666667
2804,Renovo,PA,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0
2805,Rensselaer,IN,0.0,16672.0,2.0,2.0,15359.0,1.0,-1.0,0.0,-1.0,1.0,2.0,1.0,2.0
2806,Renton,WA,22687.0,15821.0,4.0,2.0,17910.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0
2807,Republic,WA,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2808,Reston,VA,22991.0,16017.0,3.0,2.0,17995.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0
2809,Rexburg,ID,0.0,15159.0,4.0,2.0,14290.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0
2810,Rhinebeck,NY,23722.0,16570.0,4.0,2.0,16936.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
2811,Rhinelander,WI,24483.0,16120.0,3.0,2.0,17065.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0
2812,Rice Lake,WI,25908.0,14025.0,4.0,2.0,17594.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
2813,Richardson,TX,27301.0,22265.0,2.0,2.0,20702.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0
2814,Richfield,UT,0.0,0.0,4.0,2.0,16578.0,-1.0,-1.0,2.0,2.0,1.0,1.0,2.0,-1.0
2815,Richland,WA,26174.0,16213.0,4.0,2.0,16179.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0
2816,Richland Center,WI,0.0,16940.0,4.0,2.0,16831.0,1.0,-1.0,2.0,2.0,1.0,1.0,2.0,2.0
2817,Richlands,VA,20042.0,13362.0,4.0,2.0,14783.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0
2818,Richmond,IN,23641.0,16333.0,5.0,3.0,17342.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0
2819,Richmond,KY,23823.0,17792.0,4.0,1.0,18137.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0
2820,Richmond,MO,0.0,17294.0,4.0,2.0,19509.0,1.0,-1.0,1.0,1.0,1.0,1.0,2.0,2.0
2821,Richmond,TX,25811.0,16856.0,3.0,2.0,19658.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0
2822,Richmond,VA,15453.833333333334,14280.166666666666,2.5,0.8333333333333334,11999.666666666666,0.3333333333333333,0.0,1.1666666666666667,0.3333333333333333,1.0,0.5,1.1666666666666667,1.6666666666666667
2823,Richmond Heights,MO,25069.0,15346.0,2.0,2.0,18345.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0
2824,Richmond Heights,OH,25366.0,17042.0,4.0,2.0,19122.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
2825,Richton,MS,0.0,0.0,-1.0,2.0,17151.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0
2826,Ridgecrest,CA,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2827,Ridgewood,NJ,26216.0,19236.0,4.0,2.0,17453.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0
2828,Rifle,CO,0.0,0.0,4.0,2.0,17159.0,1.0,-1.0,2.0,2.0,1.0,-1.0,2.0,-1.0
2829,Rio Grande City,TX,22004.0,15988.0,3.0,2.0,15397.0,1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,2.0
2830,Rio Piedras,PR,7560.666666666667,5383.333333333333,-1.0,-1.0,0.0,-0.3333333333333333,-1.0,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0,0.0
2831,Rio Rancho,NM,0.0,15855.0,3.0,2.0,17173.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0
2832,Ripley,MS,0.0,16490.0,4.0,2.0,18830.0,1.0,-1.0,2.0,-1.0,0.0,2.0,2.0,2.0
2833,Ripley,TN,0.0,0.0,4.0,2.0,14312.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,1.0,-1.0
2834,Ripley,WV,0.0,14445.0,3.0,2.0,15592.0,1.0,-1.0,1.0,1.0,1.0,2.0,1.0,1.0
2835,Ripon,WI,0.0,0.0,-1.0,2.0,14920.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0
2836,Ritzville,WA,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2837,River Falls,WI,0.0,16710.0,4.0,2.0,15924.0,1.0,-1.0,2.0,2.0,1.0,2.0,2.0,2.0
2838,Riverdale,GA,23413.0,15736.0,1.0,2.0,19327.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0
2839,Riverhead,NY,25338.0,19882.0,1.0,2.0,16846.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0
2840,Riverside,CA,8869.666666666666,12021.666666666666,2.0,1.0,13645.666666666666,0.3333333333333333,1.3333333333333333,-0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.3333333333333333,1.0
2841,Riverton,UT,0.0,15810.0,4.0,2.0,19906.0,-1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0
2842,Riverton,WY,0.0,15166.0,2.0,2.0,14989.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0
2843,Roanoke,VA,22530.0,17392.0,2.0,2.0,18887.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0
2844,Roanoke Rapids,NC,22353.0,15507.0,2.0,2.0,16216.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
2845,Roaring Spring,PA,0.0,16196.0,4.0,2.0,15230.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0
2846,Robbinsdale,MN,22725.0,15964.0,2.0,2.0,17862.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0
2847,Robinson,IL,0.0,15921.0,4.0,2.0,16855.0,1.0,-1.0,2.0,2.0,1.0,-1.0,2.0,2.0
2848,Rochelle,IL,0.0,16096.0,4.0,2.0,15209.0,1.0,-1.0,1.0,2.0,-1.0,-1.0,1.0,2.0
2849,Rochester,IN,0.0,15525.0,4.0,2.0,13679.0,1.0,-1.0,2.0,1.0,-1.0,-1.0,1.0,2.0
2850,Rochester,MI,23634.0,17078.0,3.0,2.0,17713.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0
2851,Rochester,MN,11741.0,16452.5,4.5,2.5,14881.0,0.5,1.5,1.5,2.0,1.0,1.5,1.5,2.0
2852,Rochester,NH,21653.0,15195.0,5.0,2.0,15672.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
2853,Rochester,NY,18494.8,12582.6,1.6,1.6,13028.4,0.8,0.0,0.0,0.4,0.4,-0.2,1.0,1.2
2854,Rock Creek,OH,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2855,Rock Hill,SC,22841.0,17323.0,1.0,1.0,17315.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0
2856,Rock Island,IL,22057.0,16170.0,3.0,2.0,17387.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0
2857,Rock Rapids,IA,0.0,19111.0,-1.0,2.0,19733.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,2.0
2858,Rock Springs,WY,0.0,7644.5,1.5,0.5,8621.0,0.0,-1.0,0.5,-0.5,0.0,0.0,0.5,0.5
2859,Rock Valley,IA,0.0,0.0,-1.0,2.0,15302.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,2.0,-1.0
2860,Rockdale,TX,0.0,0.0,-1.0,2.0,16451.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,-1.0
2861,Rockford,IL,24449.333333333332,15993.666666666666,2.3333333333333335,1.6666666666666667,17277.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667
2862,Rockledge,FL,23836.0,17273.0,2.0,2.0,18247.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0
2863,Rockport,ME,22325.0,15429.0,3.0,2.0,15944.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2864,Rockville,CT,0.0,16334.0,2.0,2.0,18487.0,1.0,-1.0,0.0,0.0,1.0,0.0,2.0,2.0
2865,Rockville,MD,23083.0,18398.0,4.0,2.0,19102.0,1.0,2.0,2.0,0.0,1.0,0.0,3.0,3.0
2866,Rockville Centre,NY,26407.0,18842.0,1.0,2.0,18901.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0
2867,Rockwall,TX,0.0,8491.5,1.0,0.5,8870.5,0.0,-0.5,0.5,0.5,1.0,1.0,0.5,0.5
2868,Rocky Mount,NC,23105.0,15882.0,1.0,1.0,18452.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
2869,Rocky Mount,VA,0.0,15551.0,4.0,2.0,16351.0,1.0,-1.0,1.0,2.0,1.0,1.0,2.0,2.0
2870,Rogers,AR,24212.0,17025.0,4.0,2.0,18870.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0
2871,Rogersville,TN,0.0,16293.0,3.0,2.0,17317.0,1.0,-1.0,1.0,1.0,1.0,2.0,2.0,2.0
2872,Rolla,MO,26109.0,19382.0,3.0,2.0,17338.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0
2873,Rolla,ND,0.0,0.0,-1.0,2.0,15911.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0
2874,Rolling Fork,MS,0.0,15423.0,-1.0,2.0,13043.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,2.0
2875,Rome,GA,21509.5,15990.5,4.0,2.0,17931.0,1.0,2.0,1.0,0.5,1.0,1.5,2.0,1.5
2876,Rome,NY,24753.0,15051.0,3.0,2.0,17378.0,1.0,-1.0,1.0,0.0,1.0,1.0,2.0,1.0
2877,Romney,WV,0.0,15611.0,-1.0,2.0,16101.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,2.0
2878,Ronan,MT,0.0,16710.0,2.0,2.0,12691.0,1.0,-1.0,0.0,1.0,1.0,2.0,1.0,2.0
2879,Ronceverte,WV,22713.0,16191.0,4.0,2.0,16922.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
2880,Roosevelt,UT,0.0,14356.0,3.0,2.0,16796.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0
2881,Roseau,MN,0.0,0.0,-1.0,2.0,19002.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,2.0,-1.0
2882,Rosebud,SD,0.0,0.0,-1.0,2.0,13543.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
2883,Roseburg,OR,23319.0,14817.0,2.0,2.0,14576.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0
2884,Roseville,CA,11147.0,7699.0,4.0,0.0,8379.0,-0.5,2.0,0.5,1.5,1.0,-0.5,0.5,0.0
2885,Rosiclare,IL,0.0,15318.0,2.0,2.0,15100.0,1.0,-1.0,0.0,2.0,-1.0,-1.0,1.0,2.0
2886,Roslyn,NY,27144.0,19227.0,4.0,3.0,16576.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0
2887,Roswell,GA,24540.0,16887.0,1.0,2.0,18406.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0
2888,Roswell,NM,23000.5,16017.0,2.5,2.0,16502.5,1.0,1.5,0.0,0.5,1.0,0.5,2.0,2.0
2889,Rotan,TX,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2890,Round Rock,TX,24184.0,17172.0,4.333333333333333,2.3333333333333335,18527.666666666668,1.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,2.3333333333333335,2.3333333333333335
2891,Roundup,MT,0.0,0.0,-1.0,2.0,17168.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,-1.0
2892,Rowlett,TX,23461.0,16916.0,1.0,2.0,17369.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0
2893,Roxboro,NC,0.0,17076.0,2.0,2.0,15418.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0
2894,Royal Oak,MI,23734.0,17595.0,3.0,3.0,18394.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0
2895,Royersford,PA,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0
2896,Rugby,ND,0.0,0.0,3.0,2.0,20523.0,-1.0,-1.0,1.0,-1.0,1.0,2.0,3.0,-1.0
2897,Ruidoso,NM,0.0,15444.0,4.0,2.0,15685.0,1.0,-1.0,2.0,1.0,-1.0,-1.0,1.0,2.0
2898,Ruleville,MS,0.0,22450.0,2.0,2.0,26538.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,3.0,3.0
2899,Rumford,ME,0.0,16337.0,3.0,2.0,16129.0,1.0,-1.0,1.0,2.0,1.0,1.0,2.0,2.0
2900,Rupert,ID,0.0,0.0,-1.0,2.0,14111.0,-1.0,-1.0,2.0,2.0,-1.0,-1.0,1.0,-1.0
2901,Rushville,IL,0.0,17550.0,-1.0,2.0,18413.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,2.0
2902,Rushville,IN,0.0,16065.0,3.0,2.0,16957.0,1.0,-1.0,1.0,-1.0,0.0,2.0,2.0,2.0
2903,Russell,KS,0.0,0.0,-1.0,2.0,17880.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,-1.0
2904,Russell Springs,KY,0.0,0.0,2.0,2.0,14377.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0
2905,Russellville,AL,0.0,14446.0,3.0,2.0,14553.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
2906,Russellville,AR,23888.0,16985.0,2.0,2.0,18428.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0
2907,Russellville,KY,0.0,16546.0,4.0,2.0,16345.0,1.0,-1.0,2.0,2.0,1.0,2.0,2.0,2.0
2908,Ruston,LA,25418.0,18597.0,2.0,2.0,21158.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0
2909,Rutherfordton,NC,23957.0,14908.0,3.0,2.0,16683.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0
2910,Rutland,VT,23805.0,15412.0,3.0,2.0,16263.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
2911,Sabetha,KS,0.0,0.0,4.0,2.0,15921.0,-1.0,-1.0,2.0,-1.0,1.0,2.0,2.0,-1.0
2912,Sac City,IA,0.0,17554.0,4.0,2.0,15825.0,1.0,-1.0,2.0,-1.0,1.0,2.0,1.0,2.0
2913,Sacaton,AZ,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2914,Sacramento,CA,17010.0,11543.857142857143,2.4285714285714284,1.7142857142857142,14345.857142857143,0.8571428571428571,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.5714285714285714,-0.42857142857142855,1.4285714285714286,1.0
2915,Safety Harbor,FL,23151.0,18461.0,3.0,1.0,18326.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0
2916,Safford,AZ,0.0,0.0,4.0,2.0,16386.0,-1.0,1.0,2.0,2.0,1.0,2.0,2.0,-1.0
2917,Saginaw,MI,15252.666666666666,11082.0,1.0,1.0,12580.333333333334,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0
2918,Saint Albans,VT,22549.0,15340.0,4.0,2.0,16581.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0
2919,Saint Augustine,FL,25510.0,17528.0,2.0,3.0,17939.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0
2920,Saint Charles,MO,23977.0,17046.0,2.0,1.0,17922.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0
2921,Saint Cloud,FL,24990.0,17792.0,1.0,2.0,20949.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0
2922,Saint Cloud,MN,24751.0,16348.0,5.0,2.0,18234.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0
2923,Saint Croix Falls,WI,0.0,15548.0,4.0,2.0,14103.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,2.0
2924,Saint Francisville,LA,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2925,Saint Helena,CA,24816.0,17846.0,3.0,2.0,16818.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0
2926,Saint Ignace,MI,0.0,0.0,4.0,2.0,15049.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,2.0,-1.0
2927,Saint Johns,MI,0.0,15164.0,4.0,2.0,16250.0,1.0,-1.0,1.0,2.0,1.0,1.0,2.0,2.0
2928,Saint Johnsbury,VT,0.0,15767.0,3.0,2.0,15011.0,1.0,1.0,2.0,1.0,-1.0,-1.0,1.0,2.0
2929,Saint Joseph,MO,23846.0,15648.0,5.0,3.0,16920.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
2930,Saint Louis,MO,16250.444444444445,13469.111111111111,1.3333333333333333,1.3333333333333333,13952.777777777777,0.5555555555555556,0.2222222222222222,0.0,0.4444444444444444,0.5555555555555556,0.1111111111111111,1.6666666666666667,1.3333333333333333
2931,Saint Louis Park,MN,25236.0,15615.0,3.0,3.0,17526.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0
2932,Saint Marys,GA,0.0,17106.0,3.0,2.0,16043.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0
2933,Saint Marys,OH,23336.0,14913.0,4.0,2.0,14008.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0
2934,Saint Marys,PA,25008.0,15537.0,3.0,2.0,15521.0,1.0,-1.0,2.0,0.0,1.0,1.0,1.0,2.0
2935,Saint Paul,MN,18469.25,12824.5,2.0,1.5,12892.0,0.5,0.75,0.25,0.5,0.5,0.5,1.25,1.25
2936,Saint Peters,MO,23819.0,15671.0,2.0,2.0,17497.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0
2937,Saint Petersburg,FL,20259.5,14804.0,1.6666666666666667,1.6666666666666667,16184.666666666666,0.8333333333333334,0.6666666666666666,-0.16666666666666666,-0.16666666666666666,0.6666666666666666,1.0,2.0,1.8333333333333333
2938,Sainte Genevieve,MO,0.0,21257.0,4.0,2.0,17512.0,1.0,-1.0,2.0,1.0,1.0,2.0,2.0,3.0
2939,Salem,AR,0.0,17638.0,2.0,2.0,17000.0,1.0,-1.0,0.0,1.0,1.0,2.0,2.0,2.0
2940,Salem,IL,0.0,16563.0,4.0,2.0,15171.0,1.0,-1.0,2.0,2.0,-1.0,-1.0,1.0,2.0
2941,Salem,IN,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0
2942,Salem,KY,0.0,14503.0,3.0,2.0,14703.0,1.0,-1.0,1.0,1.0,1.0,2.0,1.0,2.0
2943,Salem,MA,24468.0,15611.0,4.0,3.0,16379.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0
2944,Salem,MO,0.0,15262.0,-1.0,2.0,14343.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,2.0
2945,Salem,NJ,25135.0,17025.0,2.0,2.0,18358.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0
